index,index,symbol,date,start,end,open,high,low,close,vol,type,price_change,volatility,rsi_6,rsi_7,rsi_9,rsi_12,rsi_14,rsi_30,rsi_6_of_high,rsi_9_of_high,rsi_14_of_high,rsi_6_of_low,rsi_9_of_low,rsi_14_of_low,ema_34,ema_89,ma_20,ma_50,ma_200,ema_trend,macd,macd_signal,adx_14,position
22,14044,BTCUSDT,2025-07-10,2025-07-10 11:15:00,2025-07-10 11:29:59,111081.49,111173.95,111048.52,111165.25,89.1241,1,0.0007540410197954,73.106473722115,59.582519788352485,57.10850839620079,54.349634437871856,52.76290694870162,52.47782562434912,54.31756645155159,53.14829423567574,49.15267367291943,49.25402190433476,53.6810915141572,50.22062422567068,50.22099892629056,111091.02805376911,110639.63057513128,111167.191,111152.02120000002,109599.54545,451.3974786378385,-12.708050039291264,1.453640486373199,13.241151480735724,-
23,14045,BTCUSDT,2025-07-10,2025-07-10 11:30:00,2025-07-10 11:44:59,111165.26,111165.26,111033.52,111085.67,72.12662,0,-0.0007158711917618,66.32974219829428,48.37662815377303,48.03451997015565,47.84117089828767,48.255167585261866,48.7671122608983,52.88226514507411,51.00265693414133,48.051629776378384,48.67293204716608,51.072778080243296,48.65213201740294,49.282447410290175,111090.72187926804,110649.5425623506,111164.378,111146.8666,109612.5507,441.1793169174489,-13.106481389084363,-1.4583838887183138,12.436110479837112,-
24,14046,BTCUSDT,2025-07-10,2025-07-10 11:45:00,2025-07-10 11:59:59,111085.68,111085.68,110967.0,111019.99,107.42636,0,-0.0005912553797442,62.89937257323418,40.780525493236496,41.66069779626761,43.05401829766057,44.80843471619874,45.88340539206239,51.71551964427778,35.329165180088765,39.04167501696499,43.60002216282916,40.57995732954007,42.09329700060569,45.24429881888382,111086.6800575956,110657.77472763168,111153.7105,111139.1824,109625.3007,428.9053299639054,-18.50871129118605,-4.86844936921186,12.315403393784884,-
25,14047,BTCUSDT,2025-07-10,2025-07-10 12:00:00,2025-07-10 12:14:59,111019.99,111020.0,110794.46,110812.87,131.73631,0,-0.0018656099680788,96.48851246609662,25.58071772322765,27.99434809995654,31.77440302311949,35.96989656811097,38.210197991498255,48.24323993679428,27.085501063142743,33.25245637262648,39.90349059755074,24.75184445912268,30.20943679547288,36.81743787188488,111071.03376859012,110661.22128923988,111124.62750000002,111128.1598,109636.7722,409.8124793502648,-39.05269527382916,-11.70529855013532,13.47861730174653,-
26,14048,BTCUSDT,2025-07-10,2025-07-10 12:15:00,2025-07-10 12:29:59,110812.86,110948.06,110752.35,110921.4,93.23597,1,0.000979398873073,101.4239978075657,39.7105132209924,40.02226930773453,40.90158514223623,42.45805614802045,43.538469976766194,50.06079047481904,20.728264300915622,28.115287416850464,36.27567514879656,22.21423068067861,28.036178354913343,35.09921498351187,111062.48326752784,110667.00303836788,111102.503,111121.908,109648.74405,395.4802291599626,-46.04570044229331,-18.57337892856692,14.813490597886,-
27,14049,BTCUSDT,2025-07-10,2025-07-10 12:30:00,2025-07-10 12:44:59,110921.41,110932.94,110824.89,110835.76,46.74481,0,-0.0007720782463979,115.85447171708611,33.659050510185324,34.687979179570576,36.55976217299615,39.05168104602952,40.5658352723533,48.6657308309533,19.56980542001084,27.124466420856493,35.54425032119465,35.81659145709985,36.84150286474828,40.27042696285026,111049.52765224052,110670.7531930708,111080.425,111113.1222,109658.52375,378.77445916972647,-57.83149423022405,-26.425001988898345,16.05301580144408,-
28,14050,BTCUSDT,2025-07-10,2025-07-10 12:45:00,2025-07-10 12:59:59,110835.76,110869.01,110780.0,110869.0,85.9415,1,0.0002999032081343,122.42369314609864,38.05569971209801,38.40545635700258,39.37008252458392,41.054117550085074,42.21495754504555,49.23376911475261,15.246452801347177,23.230312134114783,32.555332806502165,31.700092851432444,33.949558983711015,38.23986840856724,111039.2117863982,110675.1586776692,111062.375,111107.5556,109668.7049,364.05310872898553,-63.75470595317893,-33.89094278175446,17.485817843887173,-
29,14051,BTCUSDT,2025-07-10,2025-07-10 13:00:00,2025-07-10 13:14:59,110869.0,110975.04,110823.24,110899.85,68.04955,1,0.0002782563205223,124.73674680516471,42.31354049136884,41.98118836067266,42.05041124541553,42.95179213896047,43.774261214263696,49.76743931258448,41.13040140024659,39.45000545448726,41.362368058476434,39.70965563335971,39.127556752346784,41.30971225885304,111031.24825574688,110680.15181816544,111051.1705,111105.18219999998,109678.46855,351.0964375814219,-65.20788088194968,-40.15433040179351,17.56325284257702,-
30,14052,BTCUSDT,2025-07-10,2025-07-10 13:15:00,2025-07-10 13:29:59,110899.85,111039.99,110884.0,111039.99,95.76689,1,0.0012636626650082,120.84248110287166,58.036859857730576,55.63170752955753,52.729831970043,50.80090990197678,50.33105903564767,52.13211959006525,51.92331700758628,47.14551877886954,46.01294499444915,49.663388849656606,45.83957052659955,45.41547959029224,111031.74778398992,110688.14822220622,111040.1535,111107.6488,109689.1317,343.59956178368884,-54.42403923490201,-43.00827216841521,16.971515029481697,-
31,14053,BTCUSDT,2025-07-10,2025-07-10 13:30:00,2025-07-10 13:44:59,111039.99,111039.99,110500.0,110798.3,209.95896,0,-0.0021766032219563,125.71061552550547,37.10583867120081,37.75749627937957,38.84168059318794,40.35471254289085,41.37060958961036,48.09298203511275,51.92331700758628,47.14551877886954,46.01294499444916,22.052206960986027,25.695293898666836,30.766569502566995,111018.40791061903,110690.59603949053,111010.724,111103.61479999998,109698.6609,327.8118711285206,-64.63505744037684,-47.333629222807545,18.578934247372874,1
32,14054,BTCUSDT,2025-07-10,2025-07-10 13:45:00,2025-07-10 13:59:59,110798.95,111000.0,110611.09,110800.01,170.49378,1,1.5433449791046883e-05,106.07135406709652,37.29783270709697,37.922132543978606,38.96962580512236,40.44922740942858,41.45003189700669,48.12240075804604,44.66336301606456,42.897087599468925,43.54674805509503,34.6627669667938,34.992844761750334,37.08863436274124,111005.92803001223,110693.02746083518,110989.058,111097.6942,109708.8791,312.9005691770726,-71.76215082142153,-52.21933354253034,20.071537806843256,-
33,14055,BTCUSDT,2025-07-10,2025-07-10 14:00:00,2025-07-10 14:14:59,110801.78,111129.71,110642.3,111095.11,190.68445,1,0.0026633571603469,107.8524914988755,61.583483109334814,59.4936744014586,56.59775748917955,54.13251796378382,53.22584392030262,52.88907750162018,64.16532225430655,57.02746399097581,52.449245795846,38.04207264966811,37.46593644612422,38.78000910821911,111011.02414258296,110701.96262837216,110985.795,111095.8774,109720.3291,309.06151421079994,-52.98751286271727,-52.37296940656773,20.30831808027912,-
