index,index,symbol,date,start,end,open,high,low,close,vol,type,price_change,volatility,rsi_6,rsi_7,rsi_9,rsi_12,rsi_14,rsi_30,rsi_6_of_high,rsi_9_of_high,rsi_14_of_high,rsi_6_of_low,rsi_9_of_low,rsi_14_of_low,ema_34,ema_89,ma_20,ma_50,ma_200,ema_trend,macd,macd_signal,adx_14,position
0,14000,XRPUSDT,2025-06-06,2025-06-06 00:00:00,2025-06-06 00:59:59,2.0936,2.1018,2.0812,2.0981,7809269.6,1,0.002149407718762,0.0433486588279992,33.338692835995985,32.730415005901406,32.27413003117097,32.435915368908056,32.80889817403094,37.219711846961154,6.6822471096375295,11.466830349674368,17.40758461017238,29.098579268831955,27.75128558185527,28.407812774844487,2.1722249050062707,2.193515221251068,2.163795,2.204386,2.199375,-0.0212903162447974,-0.0319189833991928,-0.0233085900909756,40.74811086277623,-
1,14001,XRPUSDT,2025-06-06,2025-06-06 01:00:00,2025-06-06 01:59:59,2.0982,2.107,2.0888,2.1067,5073333.7,1,0.004098946666031,0.037006619527497,39.41108085026395,37.96984479820102,36.46532230270947,35.73327549511069,35.71498573351481,38.73028917128156,16.315192564953776,17.329234401062394,20.99025680998966,35.507125844408904,32.25330541324148,31.55442126863214,2.1684806247201984,2.191585994112155,2.15915,2.201628,2.1986575000000004,-0.0231053693919567,-0.031419501557917,-0.0249307723843639,42.58678953610952,-
2,14002,XRPUSDT,2025-06-06,2025-06-06 02:00:00,2025-06-06 02:59:59,2.1068,2.1107,2.0967,2.1098,4645923.6,1,0.0014714957041819,0.0328529129431913,41.70796654535211,39.93719168940574,38.02073338942228,36.94340760755344,36.7764941283157,39.27513386034738,23.093732937847815,21.49065844979114,23.531988860097,42.04166890060206,36.85464919217306,34.76410250825141,2.165127446164758,2.189768527576329,2.155265,2.198888,2.19799,-0.0246410814115711,-0.0304228191858872,-0.0260291817446686,43.96879090785505,-
3,14003,XRPUSDT,2025-06-06,2025-06-06 03:00:00,2025-06-06 03:59:59,2.1098,2.1297,2.1049,2.1295,4478835.2,1,0.0093373779505168,0.0268814351462039,54.780452137814,51.37172111140528,47.25265337680618,44.22430193101138,43.19573734747322,42.629010034845486,48.699755500918,39.17776484732253,35.08128664165504,48.53653925994551,41.49478245397791,38.01337361622669,2.1630915920982003,2.188429226963522,2.152425,2.196394,2.1975,-0.0253376348653215,-0.0277237339179334,-0.0263680921793215,43.73207172601684,-
4,14004,XRPUSDT,2025-06-06,2025-06-06 04:00:00,2025-06-06 04:59:59,2.1295,2.1427,2.1205,2.1367,3796222.9,1,0.0033810753698049,0.0223455687868635,58.82975222992905,55.02277605511731,50.29668887691052,46.67905006835859,45.37856436548786,43.8025201187938,59.7130206553747,48.16631793363976,41.58248339477162,59.02026695812053,49.44559231806344,43.75312564547806,2.16158350112116,2.187279688586555,2.14952,2.1941840000000004,2.196923,-0.0256961874653951,-0.0247187670109281,-0.0260382271456428,42.625319967286096,-
5,14005,XRPUSDT,2025-06-06,2025-06-06 05:00:00,2025-06-06 05:59:59,2.1367,2.141,2.1307,2.132,3641997.2,0,-0.0021996536715493,0.0225754266593767,54.97359698740003,52.04675967437487,48.25175128096621,45.260530006315136,44.18495329288856,43.20572617253477,57.76693131788027,47.14140257086595,41.00419831973601,64.66763702206717,54.0399553335276,47.19600770402586,2.159893015342808,2.186051251062409,2.14581,2.191768,2.196274,-0.0261582357196017,-0.02245768163352,-0.0253221180432183,41.59762190560755,-
6,14006,XRPUSDT,2025-06-06,2025-06-06 06:00:00,2025-06-06 06:59:59,2.132,2.136,2.1242,2.1247,2814342.2,0,-0.003424015009381,0.0160667531106809,48.98866348191225,47.40104505718359,45.05120163830978,43.04416481104924,42.32287912018606,42.2801543298761,51.80769840351888,44.04061819644206,39.274203840666,58.50245832264639,50.73447084667115,45.29336934256303,2.1578819858946474,2.184687889927689,2.14205,2.189378,2.1955925,-0.0268059040330417,-0.0210125841824617,-0.024460211271067,40.892959697960734,-
7,14007,XRPUSDT,2025-06-06,2025-06-06 07:00:00,2025-06-06 07:59:59,2.1246,2.1321,2.1229,2.1303,4035871.5,1,0.0026356662117006,0.0164648986894216,53.63530331681247,51.29212348421651,48.02637440553963,45.28634812808936,44.26337659309567,43.245007700082674,47.24575680497744,41.6373655164231,37.92995997795476,57.19382179976345,50.04570833583457,44.90347617255462,2.1563058724149533,2.183479270151518,2.13831,2.18723,2.194873,-0.0271733977365649,-0.0191942020292685,-0.0234070094227073,40.289247396879546,-
8,14008,XRPUSDT,2025-06-06,2025-06-06 08:00:00,2025-06-06 08:59:59,2.1303,2.1387,2.1303,2.1386,1873351.3,1,0.0038961648594093,0.0164815722000742,60.09959473945076,56.81609731385516,52.330065882581,48.56056688651156,47.10395920262391,44.66329041749575,55.248261040202976,47.13007436786706,41.574455752139485,62.86754560664786,54.04124830480301,47.665166001424254,2.155294108276956,2.18248195303704,2.134145,2.1853040000000004,2.1940885,-0.0271878447600841,-0.016888698039966,-0.022103347146159,39.22059805757855,-
9,14009,XRPUSDT,2025-06-06,2025-06-06 09:00:00,2025-06-06 09:59:59,2.1387,2.1488,2.1384,2.1425,2954680.7,1,0.0018236229308894,0.0149627277655605,63.007715378762825,59.3437261063379,54.32917284150376,50.09151835150156,48.43381027848879,45.327397724759074,64.99847536205039,54.5018979403057,46.72919614107041,68.3736598542161,58.16202561474327,50.58493221897867,2.1545630163754157,2.181593465191773,2.13126,2.183474,2.1933510000000003,-0.0270304488163573,-0.0145788165892022,-0.0205984410347677,37.50038166794921,-
