index,index,symbol,date,start,end,open,high,low,close,vol,type,price_change,volatility,rsi_6,rsi_7,rsi_9,rsi_12,rsi_14,rsi_30,rsi_6_of_high,rsi_9_of_high,rsi_14_of_high,rsi_6_of_low,rsi_9_of_low,rsi_14_of_low,ema_34,ema_89,ma_20,ma_50,ma_200,ema_trend,macd,macd_signal,adx_14,position
0,13411,KAITOUSDT,2025-07-10,2025-07-10 05:45:00,2025-07-10 05:59:59,1.546,1.5565,1.5456,1.5561,33321.6,1,0.0064678869413363,0.0108709040809832,90.20635459691636,88.55753935717968,85.46216537904397,81.59913240440605,79.52177468214413,70.28304846231939,91.40406020372656,85.84336092837606,79.53192956945149,88.93436134296822,85.8766043868083,81.17592939978209,1.5163014596257915,1.4947121014603046,1.52392,1.501232,1.4726055,0.0215893581654869,0.0137189469720424,0.0113250797061975,46.9421720351964,-
1,13412,KAITOUSDT,2025-07-10,2025-07-10 06:00:00,2025-07-10 06:14:59,1.5565,1.5635,1.554,1.561,58058.8,1,0.0031488978857399,0.0122433700872554,91.88945108479749,90.2690320757814,87.18267597072331,83.24616716001466,81.0947634971916,71.36610346527895,93.5320737104181,88.28527471399366,81.84110746361507,92.34463316804056,89.00264082005563,83.99459249820767,1.518855661932889,1.496185165872298,1.5265650000000002,1.503326,1.4731545,0.022670496060591,0.0147101663434259,0.0120020970336432,48.58208397257068,-
2,13413,KAITOUSDT,2025-07-10,2025-07-10 06:15:00,2025-07-10 06:29:59,1.5611,1.5725,1.5611,1.572,41151.9,1,0.0070467648942986,0.0142342310405493,94.4560653014026,93.00806116100576,90.13207009068933,86.25839085824714,84.0556480724355,73.6005074525169,95.3197109880492,90.62445494086244,84.294472486705,94.16773225775653,90.91478888957818,85.91444294789659,1.5218924812510095,1.4978699399640245,1.52962,1.505684,1.4737675,0.024022541286985,0.0161966183712227,0.0128410013011591,50.40606601465185,-
3,13414,KAITOUSDT,2025-07-10,2025-07-10 06:30:00,2025-07-10 06:44:59,1.5721,1.5815,1.537,1.5376,220845.1,0,-0.021882951653944,0.0131935337690756,43.17863462066312,45.88551436469388,49.80859166907198,53.46450355869086,55.02967659766664,58.76536561108762,96.4853774024542,92.34423429794454,86.28934720841642,47.800203310539736,54.6374838302086,59.72609250830977,1.522790053750952,1.498752830187046,1.53096,1.507078,1.474198,0.0240372235639059,0.014432481146605,0.0131592972702483,48.52092629064277,0
4,13415,KAITOUSDT,2025-07-10,2025-07-10 06:45:00,2025-07-10 06:59:59,1.5376,1.5474,1.5272,1.5428,69954.1,1,0.0033818938605618,0.011339219059146,48.27246347168376,50.32410933261559,53.3572198342396,56.20987549304029,57.4231206206338,60.0253459440435,45.24760037879345,51.824021934713926,56.83383343456072,38.54011505453757,46.20343185769466,52.69239595117773,1.5239334792508976,1.4997316561828893,1.53302,1.5086079999999995,1.4746375,0.0242018230680083,0.0133006644475845,0.0131875707057155,45.77910644016743,-
5,13416,KAITOUSDT,2025-07-10,2025-07-10 07:00:00,2025-07-10 07:14:59,1.5428,1.5488,1.5319,1.5409,58624.1,0,-0.001231527093596,0.0107782136215284,46.44680299733659,48.62398918244024,51.85031679997213,54.91843671510222,56.24519562845581,59.33997998853437,46.64355270531527,52.78100628329083,57.47564202287131,44.70499102081215,50.33944100364891,55.40485724643742,1.5249029947222748,1.500646508267714,1.5348450000000002,1.510248,1.4750805,0.0242564864545606,0.0121107719973823,0.0129722109640489,43.34177587793891,-
6,13417,KAITOUSDT,2025-07-10,2025-07-10 07:15:00,2025-07-10 07:29:59,1.541,1.5439,1.5335,1.5363,23060.3,0,-0.0029852683496657,0.0114161873370992,41.84861124835991,44.38830920033433,48.14678434860063,51.77657333912423,53.389726580441504,57.69023192053241,42.13197410336725,48.95216989423825,54.425519049777726,46.88160259835656,51.759839837752274,56.3229627191202,1.525554252166716,1.501438808083987,1.536245,1.511878,1.4755204999999998,0.0241154440827289,0.0106735540150599,0.0125124795742511,41.07854035586957,-
7,13418,KAITOUSDT,2025-07-10,2025-07-10 07:30:00,2025-07-10 07:44:59,1.536,1.536,1.5192,1.5226,71916.2,0,-0.0089175291284254,0.0139827870367727,30.911636100851908,34.07463712189673,38.84933903767215,43.66108040265372,45.91353864420842,53.13860773287577,35.49054125057944,43.26021615519874,49.83382022965185,32.96472607320176,40.19914170769038,47.0080642851277,1.5253854377571894,1.5019090567932318,1.536765,1.513272,1.4759129999999998,0.0234763809639575,0.0083330150942653,0.0116765866782539,38.64379689920151,-
8,13419,KAITOUSDT,2025-07-10,2025-07-10 07:45:00,2025-07-10 07:59:59,1.5225,1.5249,1.5166,1.5194,48040.6,0,-0.0021016681991329,0.0163147377131557,28.80181021548429,32.04560293533335,36.97319876894555,41.98426176467408,44.35131533919095,52.14451833965866,28.03841002897275,36.54361798910272,44.19227879696313,30.95954996856817,38.4428504001493,45.53355936310696,1.5250434127424928,1.502297744420049,1.536875,1.5142160000000002,1.4762785,0.0227456683224438,0.0061490257392922,0.0105710744904616,36.59334194883805,-
9,13420,KAITOUSDT,2025-07-10,2025-07-10 08:00:00,2025-07-10 08:14:59,1.5192,1.5209,1.509,1.5131,46438.8,0,-0.0041463735685139,0.0188641812256913,24.80244601788561,28.19001359449432,33.40063872814585,38.78510366604956,41.36708385800228,50.23071012471514,25.7044449198644,34.379646084031094,42.33246750414043,25.515432639997115,33.61352375962031,41.44156579554568,1.5243609320143503,1.502537794544048,1.53681,1.514914,1.4766065,0.0218231374703024,0.0038652844983384,0.0092299164920369,35.27250004092545,1
10,13421,KAITOUSDT,2025-07-10,2025-07-10 08:15:00,2025-07-10 08:29:59,1.5131,1.5243,1.5098,1.5209,107498.5,1,0.005154979842707,0.0188475875256738,37.662820567132265,38.82208403355157,41.30072483541095,44.49733315562444,46.1942620614533,52.46520169089996,31.518935252974288,37.89629516310568,44.47161691972791,27.13394396067324,34.58664365009939,42.03210932802081,1.524163164470673,1.5029458435541805,1.537035,1.515656,1.476977,0.0212173209164927,0.0026542019363566,0.0079147735809009,33.693000916828865,-
11,13422,KAITOUSDT,2025-07-10,2025-07-10 08:30:00,2025-07-10 08:44:59,1.521,1.5246,1.5193,1.5246,12168.2,1,0.002432770070353,0.0170541490547717,43.19301047257827,43.45526323717148,44.79532325285486,47.05401812077425,48.36586561045227,53.48989747807857,32.0817415475472,38.22491868852329,44.66665691698106,44.36198608596181,45.2986519877552,48.65407257817422,1.5241881265009205,1.5034270470307538,1.536995,1.516534,1.477364,0.0207610794701664,0.0019702574568967,0.0067258703561,32.194310813368936,-
12,13423,KAITOUSDT,2025-07-10,2025-07-10 08:45:00,2025-07-10 08:59:59,1.5247,1.5362,1.5244,1.5311,67180.1,1,0.0042634133543224,0.0101901968132843,52.14315138020561,51.05276797100194,50.6069119624876,51.34894543602934,52.02879772329848,55.24327907991503,50.83142825752896,49.78376623299332,51.72712136009125,51.71625382321584,50.221798529531306,51.83505721442939,1.5245830907008675,1.5040420015411815,1.537315,1.517618,1.4777995,0.0205410891596862,0.0019304689620844,0.0057667900772969,30.126539011761597,-
13,13424,KAITOUSDT,2025-07-10,2025-07-10 09:00:00,2025-07-10 09:14:59,1.531,1.5364,1.526,1.5293,92177.7,0,-0.0011756253673828,0.009733333332427,49.54895418706696,48.92879375633203,48.99987579755131,50.12069312642461,50.950875436839496,54.65304280102016,51.11066646638568,49.96535815869964,51.84121949130089,54.00505954957166,51.75431633223128,52.82252904357006,1.5248526283751038,1.5046032903958215,1.53738,1.518614,1.4782194999999998,0.020249337979282,0.0017337062500568,0.0049601733118489,28.22458439936983,-
14,13425,KAITOUSDT,2025-07-10,2025-07-10 09:15:00,2025-07-10 09:29:59,1.5294,1.5316,1.5213,1.5262,13181.9,0,-0.0020270712090499,0.0082502794554768,44.92933539615145,45.15424924838281,46.15985229226384,47.96513622103643,49.06551706873859,53.632140859869104,43.92607416113935,45.52082374367252,48.85656419488116,46.27300669395115,46.97502260210638,49.60528382858167,1.5249296210393837,1.5050832172759143,1.537355,1.519608,1.4786155,0.0198464037634689,0.0013124966466158,0.0042306379788023,26.41860088925169,-
15,13426,KAITOUSDT,2025-07-10,2025-07-10 09:30:00,2025-07-10 09:44:59,1.5259,1.531,1.5233,1.5255,16554.8,0,-0.000458655484209,0.0065036741738902,43.82224306494617,44.254867191072,45.49007187311826,47.46231196373844,48.62794538278912,53.39913678142087,43.01900131165941,44.95844220112931,48.48082743022435,49.933353628151806,49.219913520075245,50.97367766826216,1.5249622141228474,1.505536923558672,1.536855,1.5202019999999998,1.4789685,0.0194252905641754,0.0009116914399698,0.0035668486710358,24.74161620128484,-
16,13427,KAITOUSDT,2025-07-10,2025-07-10 09:45:00,2025-07-10 09:59:59,1.5257,1.5267,1.5178,1.5209,71861.6,0,-0.0030154047853163,0.0051961951875183,36.6925232421668,38.392200787340144,41.08306995432064,44.14475774675612,45.74109757529519,51.86729114100085,36.53139503043704,40.885911575756815,45.76444532496387,40.767761639906574,43.51976108725315,47.179668556059774,1.5247300876015415,1.5058783252573682,1.5357,1.5205939999999998,1.479279,0.0188517623441735,0.0002203290536806,0.0028975447475647,23.72427829941621,-
17,13428,KAITOUSDT,2025-07-10,2025-07-10 10:00:00,2025-07-10 10:14:59,1.5206,1.5253,1.5176,1.5253,12853.7,1,0.0028930238674469,0.0052223983404935,46.65462016861599,46.32693162378264,46.64527354979469,47.94176954664892,48.86797250531647,53.19585723699797,34.49871992358263,39.57291600790593,44.8826981880879,40.44381723991193,43.31455073484864,47.04255031016611,1.5247626540243109,1.5063099180294266,1.5347399999999998,1.52112,1.4796129999999998,0.018452735994884,2.714964500749595e-05,0.0023234657270533,22.799043275830403,-
