index,index,symbol,date,start,end,open,high,low,close,vol,type,price_change,volatility,rsi_6,rsi_7,rsi_9,rsi_12,rsi_14,rsi_30,rsi_6_of_high,rsi_9_of_high,rsi_14_of_high,rsi_6_of_low,rsi_9_of_low,rsi_14_of_low,ema_34,ema_89,ma_20,ma_50,ma_200,ema_trend,macd,macd_signal,adx_14,position
0,14007,LTCUSDT,2025-07-10,2025-07-10 05:15:00,2025-07-10 05:29:59,90.48,90.64,90.42,90.59,2197.533,1,0.0012157382847037,0.2248579798052844,43.28681721838483,43.912619879865005,45.41749586771523,47.64305741379701,48.91950178639106,54.087383683870286,27.502712707775714,36.16957648214397,44.85906262125173,38.67629469530053,42.821466661516766,48.0345245979356,90.54402996039197,89.65758736516032,90.776,90.3154,88.0868,0.8864425952316424,0.0605873786670656,0.1478486450653684,23.57134747514052,-
1,14008,LTCUSDT,2025-07-10,2025-07-10 05:30:00,2025-07-10 05:44:59,90.58,90.65,90.53,90.58,1780.738,0,-0.0001103874599845,0.1900438545118366,42.808551413084416,43.51205780998893,45.11254417727423,47.41664628188936,48.72569792586502,53.99338804721886,28.93743946339272,36.87609338043869,45.18485805022544,46.52034108860831,47.52308330840456,50.69587993928692,90.54608539122673,89.67808542371232,90.786,90.3522,88.10950000000001,0.8679999675143932,0.0451590412538536,0.1273107243030655,23.07924232977086,-
2,14009,LTCUSDT,2025-07-10,2025-07-10 05:45:00,2025-07-10 05:59:59,90.58,90.68,90.44,90.64,1705.053,1,0.0006623978803268,0.1728486813306379,47.022935049188966,46.90247243850733,47.492311688436544,49.00293822363828,50.00548779385838,54.484349036218816,33.6635326624786,39.14927614030992,46.2116095104598,41.329868949622,44.1793196422601,48.50697616442662,90.55145194029949,89.69946130318537,90.808,90.3936,88.13275,0.8519906371140991,0.0373430043488696,0.1093171803122263,22.92542350978065,-
3,14010,LTCUSDT,2025-07-10,2025-07-10 06:00:00,2025-07-10 06:14:59,90.63,90.68,90.4,90.55,3604.005,0,-0.0009929390997353,0.1611762319601711,41.51621243341621,42.44432210226772,44.25442313724854,46.697728654376576,48.06743415620986,53.59682462002297,33.6635326624786,39.14927614030992,46.2116095104598,39.008612088768274,42.677893598051085,47.52482863296927,90.55136897228236,89.71836216311458,90.8085,90.4358,88.15605,0.8330068091677845,0.0236142802284575,0.0921766002954725,22.91701490780456,-
4,14011,LTCUSDT,2025-07-10,2025-07-10 06:15:00,2025-07-10 06:29:59,90.56,90.63,90.46,90.61,1766.23,1,0.0006626173384871,0.1304522048449373,46.52596641482226,46.40643758072422,46.96619195502945,48.46100954822897,49.47335859284989,54.11233392666871,29.029931193151317,36.38538310533436,44.59692450476893,44.60844694202228,45.78697669959664,49.186805476724814,90.55471931672336,89.73817633726759,90.8095,90.4808,88.1792,0.8165429794557753,0.0173753735218156,0.0772163549407412,22.909206920255336,-
5,14012,LTCUSDT,2025-07-10,2025-07-10 06:30:00,2025-07-10 06:44:59,90.6,90.79,90.55,90.79,2157.391,1,0.0019865357024611,0.0998888269470643,59.129522995175286,56.81208754234295,54.44529126496732,53.49576212585746,53.5371721584331,55.641688981601234,53.57048503957618,49.27694169737824,50.55117810897758,52.46438926425907,50.3329064224548,51.659975162481,90.56816392719632,89.76155019643942,90.812,90.5164,88.20300000000002,0.8066137307568937,0.0266483056061161,0.0671027450738162,22.02976493399117,-
6,14013,LTCUSDT,2025-07-10,2025-07-10 06:45:00,2025-07-10 06:59:59,90.79,90.97,90.75,90.88,2985.338,1,0.0009912986011673,0.1256140472238245,64.19320956213869,61.205877693986594,57.79339877811631,55.84835964276859,55.46585642401372,56.39341178296434,68.34666974244738,59.630828110523375,56.24795275308682,65.50895943634123,58.940352579171375,56.7031693627051,90.58598313135651,89.78640463651854,90.817,90.5536,88.2275,0.7995784948379878,0.0407892261210918,0.0618400412832713,20.5485970890478,-
7,14014,LTCUSDT,2025-07-10,2025-07-10 07:00:00,2025-07-10 07:14:59,90.87,91.14,90.77,91.13,5747.721,1,0.0027508802816902,0.1935056702411296,74.65878799589879,70.82494678953356,65.67665656915257,61.71711284107069,60.3850790263,58.418320742858086,76.73717736457856,66.82577632490195,60.83688284940423,66.60854072356042,59.72556568482377,57.18421624521999,90.61706980956473,89.81626231126258,90.8045,90.6044,88.25365,0.8008074983021487,0.0713464803579313,0.0637413290982033,19.868195622789,-
8,14015,LTCUSDT,2025-07-10,2025-07-10 07:15:00,2025-07-10 07:29:59,91.12,91.21,90.93,91.11,4326.076,0,-0.0002194666959288,0.2332476032362051,72.62112641890901,69.22297757260765,64.59088345910337,61.00937224571967,59.81584054561559,58.19468051534746,79.43123788331829,69.35581709022163,62.577409632380736,74.43324435584589,65.63947457537064,60.9245468527897,90.64523724901817,89.84501203767896,90.798,90.6572,88.27935,0.8002252113392103,0.0928788421633584,0.0695688317112343,19.50255925046224,-
9,14016,LTCUSDT,2025-07-10,2025-07-10 07:30:00,2025-07-10 07:44:59,91.11,91.25,90.91,91.09,2241.13,0,-0.0002195148721325,0.2385628265114968,70.31809704962023,67.4432513551175,63.411517162552,60.255575419159655,59.21469615311791,57.96512333712303,80.94448167779098,70.78801266566413,63.57365360446185,71.90576583598813,64.31148024287758,60.21641249347078,90.67065226335998,89.87267843684164,90.7935,90.7058,88.3042,0.7979738265183443,0.1070950362597642,0.0770740726209403,19.316031114020213,0
